locus,population,tested_population,known_relationship,median_log10_ratio,mean_log10_ratio,sd_log10_ratio,ci_lower,ci_upper,n_pairs,locus_rank
CSF1PO,Asian,Hispanic,second_cousins,0,0.0024111951660694,0.022315839695661,-0.0114021844605833,0.0319144702911693,20000,6
D10S1248,Asian,Hispanic,second_cousins,0,0.00121762849744615,0.0124120028353362,-0.0131018229961634,0.0125117582409951,20000,6
D12S391,Asian,Hispanic,second_cousins,0,0.00275931257290066,0.0167091196048471,-0.00814732936622728,0.0227152177397843,20000,6
D13S317,Asian,Hispanic,second_cousins,0,0.00344844955057255,0.0182164693090502,-0.00603699883833767,0.032491100941787,20000,6
D16S539,Asian,Hispanic,second_cousins,0,0.00740765511400557,0.0217528167092611,-0.0184676513653247,0.0539491985255307,20000,6
D18S51,Asian,Hispanic,second_cousins,0,0.00430458172453307,0.0198127564894302,-0.014654585039477,0.0420420129446055,20000,6
D19S433,Asian,Hispanic,second_cousins,0,0.0053968547122311,0.0269240369997748,-0.00680591612815248,0.0923864337208535,20000,6
D1S1656,Asian,Hispanic,second_cousins,0,0.00652800069128119,0.0255357473177096,-0.0293649712708791,0.0538137743593296,20000,6
D21S11,Asian,Hispanic,second_cousins,0,0.00459467928175201,0.0323778782094532,-0.0060466753967873,0.0403694848391648,20000,6
D22S1045,Asian,Hispanic,second_cousins,0,0.010197015122172,0.0355383206602231,-0.0199976296473054,0.0961723444815745,20000,6
D2S1338,Asian,Hispanic,second_cousins,0,0.00376521316258433,0.0191147359624785,-0.0106225863908463,0.0330099868519797,20000,6
D2S441,Asian,Hispanic,second_cousins,0,0.0157601937884622,0.0519316746239665,-0.0180424971815254,0.132959348832556,20000,6
D5S818,Asian,Hispanic,second_cousins,0,0.0111186337418969,0.0352991065089732,-0.0194141732143882,0.139851062345946,20000,6
D6S1043,Asian,Hispanic,second_cousins,0,0.00387983085745266,0.0366173566236677,-0.0210238307997856,0.0356929427716764,20000,6
D7S820,Asian,Hispanic,second_cousins,0,0.00102177839308079,0.00841893285801603,-0.00710788158430042,0.00980448648820993,20000,6
D8S1179,Asian,Hispanic,second_cousins,0,0.00446003841549954,0.0266480583984597,-0.0147501744805249,0.111365929419026,20000,6
FESFPS,Asian,Hispanic,second_cousins,0,0.00611294236783143,0.0228351791457712,-0.0153252601172792,0.0578083253506724,20000,6
FGA,Asian,Hispanic,second_cousins,0,0.00425967401762718,0.0243155607130691,-0.0302003525841163,0.040777108145803,20000,6
Penta_C,Asian,Hispanic,second_cousins,0,0.00378412103991468,0.0169089781995985,-0.0142532361249833,0.0392257514433682,20000,6
Penta_D,Asian,Hispanic,second_cousins,0,0.00260804227396614,0.0239574620155613,-0.0177302941471341,0.0121640768322422,20000,6
Penta_E,Asian,Hispanic,second_cousins,0,0.0111195014442289,0.0601612643264871,-0.0310115083020165,0.0888969723741825,20000,6
SE33,Asian,Hispanic,second_cousins,0,0.00883146057792648,0.0426061712463088,-0.0290526508916838,0.130688792007821,20000,6
TH01,Asian,Hispanic,second_cousins,0,0.0130063590616571,0.0275557250122282,-0.0172764293764292,0.0577184499870368,20000,6
vWA,Asian,Hispanic,second_cousins,0,0.00785810534961748,0.0230111641466257,-0.0243467019789243,0.0630612395571714,20000,6
CSF1PO,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D10S1248,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D12S391,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D13S317,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D16S539,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D18S51,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D19S433,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D1S1656,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D21S11,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D22S1045,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D2S1338,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D2S441,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D3S1358,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D5S818,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D6S1043,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D7S820,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
D8S1179,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
F13A01,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
F13B,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
FESFPS,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
FGA,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
LPL,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
Penta_C,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
Penta_D,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
Penta_E,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
SE33,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
TH01,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
TPOX,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
vWA,Asian,Hispanic,unrelated,0,0,0,0,0,100000,1
TPOX,Cauc,AfAm,cousins,0.00904057995767066,0.00737923651430246,0.0286106364314437,-0.0342699721152794,0.0379035116337206,20000,1
F13B,Cauc,AfAm,cousins,0.00442697851666678,0.0339025944097629,0.0570155604100311,-0.0970928242434103,0.118606180855603,20000,2
FESFPS,Cauc,AfAm,cousins,0.00392939850902257,0.00546720553787359,0.0276028508649101,0,0.0217874504051169,20000,3
D5S818,Cauc,AfAm,cousins,0.00192322774527739,0.00484569524378295,0.0268279935366667,-0.0326983413302855,0.0363067621462799,20000,4
CSF1PO,Cauc,AfAm,cousins,0,0.00550428200849087,0.0341137177532612,-0.0128578497632559,0.0566965844939655,20000,5
D10S1248,Cauc,AfAm,cousins,0,0.00561428429903278,0.0252917051926916,-0.000406172417988029,0.0450130758726435,20000,5
D12S391,Cauc,AfAm,cousins,0,0.0152582309238861,0.0743541978613736,-0.0383782344109516,0.185781972276065,20000,5
D13S317,Cauc,AfAm,cousins,0,0.0113975641250181,0.0595664564841883,-0.0338825725398202,0.24628710093023,20000,5
D16S539,Cauc,AfAm,cousins,0,0.00465757786912621,0.0227843050162669,-0.0479184015769429,0.0410946653019857,20000,5
D18S51,Cauc,AfAm,cousins,0,0.0112382299967891,0.0553887071141957,-0.0524477157901574,0.161912158455419,20000,5
D19S433,Cauc,AfAm,cousins,0,0.0205011781976896,0.0973157311629637,-0.066845802656105,0.0849823654382745,20000,5
D1S1656,Cauc,AfAm,cousins,0,0.0148861074330767,0.0528768326109191,-0.0703084720972218,0.138743466997446,20000,5
D21S11,Cauc,AfAm,cousins,0,0.00857678668497271,0.0358384224164175,-0.0289004742647277,0.0953743354490986,20000,5
D22S1045,Cauc,AfAm,cousins,0,0.013234414000239,0.0383950556220864,-0.047274341551204,0.0632594617873806,20000,5
D2S1338,Cauc,AfAm,cousins,0,0.01090762740474,0.039909730882372,-0.0219466163828561,0.0932039571261038,20000,5
D2S441,Cauc,AfAm,cousins,0,0.0110714149726049,0.0477480065314087,-0.00996545162989171,0.138502327901767,20000,5
D3S1358,Cauc,AfAm,cousins,0,0.0063034117343293,0.0408521870613204,-0.0260655166854495,0.119002956527792,20000,5
D6S1043,Cauc,AfAm,cousins,0,0.00840841670529656,0.037772177128876,-0.0231378058614403,0.0721607878053361,20000,5
D7S820,Cauc,AfAm,cousins,0,0.00579001544721446,0.0349158947322498,-0.0330128401444058,0.0604774422357626,20000,5
D8S1179,Cauc,AfAm,cousins,0,0.0116299835074774,0.0478382104449793,-0.0535534130521905,0.205273134531288,20000,5
F13A01,Cauc,AfAm,cousins,0,0.0229997991462612,0.0554098115987043,-0.0532052135681444,0.11270287071401,20000,5
FGA,Cauc,AfAm,cousins,0,0.0110384252832996,0.0799274490883751,-0.04760724168273,0.109670857058139,20000,5
LPL,Cauc,AfAm,cousins,0,0.00925357759929468,0.0340267788924246,-0.0221914436504207,0.0934163465132789,20000,5
Penta_C,Cauc,AfAm,cousins,0,0.00561078428128125,0.0322758116266316,-0.0177287669604316,0.0513077241443641,20000,5
Penta_D,Cauc,AfAm,cousins,0,0.022149844926696,0.0541092031216325,-0.0296717831594345,0.134292401479467,20000,5
Penta_E,Cauc,AfAm,cousins,0,0.0113948544324344,0.0417393065095669,-0.0284089431996566,0.0953169195823354,20000,5
SE33,Cauc,AfAm,cousins,0,0.0163225890775483,0.0876481923371783,-0.0740262404391558,0.296061237179191,20000,5
TH01,Cauc,AfAm,cousins,0,0.0279029006170352,0.0609497414508413,-0.065165088678849,0.158865724820618,20000,5
vWA,Cauc,AfAm,cousins,0,0.00401437199492645,0.0232723127581515,-0.0526136766933586,0.0670377883558346,20000,5
F13B,Cauc,AfAm,full_siblings,0.268692848017923,0.198669012395509,0.307646266682383,-0.484176242063381,0.781080030140458,20000,1
TH01,Cauc,AfAm,full_siblings,0.186595637672392,0.141307552464267,0.308994924625923,-0.37908831095292,0.928994890075126,20000,2
F13A01,Cauc,AfAm,full_siblings,0.136004162758459,0.129881323645659,0.265343541798794,-0.38594348273905,0.720753418670537,20000,3
Penta_D,Cauc,AfAm,full_siblings,0.100500336484485,0.144742384025131,0.247392138661819,-0.386252741984472,0.606055268707249,20000,4
Penta_E,Cauc,AfAm,full_siblings,0.089362344718083,0.0787143488356746,0.187497375930016,-0.194454177373684,0.408351122362545,20000,5
D8S1179,Cauc,AfAm,full_siblings,0.0848255955934191,0.0636355192425523,0.208672772360833,-0.262114859611327,0.585765881612993,20000,6
D22S1045,Cauc,AfAm,full_siblings,0.0828407777207274,0.0834016166953175,0.198701891819532,-0.395298489347733,0.471329707724119,20000,7
TPOX,Cauc,AfAm,full_siblings,0.0820554754789779,0.0555406022938909,0.130326083704466,-0.211280026310008,0.214119626523564,20000,8
FESFPS,Cauc,AfAm,full_siblings,0.0655426752601955,0.0406682873128653,0.124098372774291,-0.486671236020312,0.144840190995416,20000,9
D2S1338,Cauc,AfAm,full_siblings,0.0611606299679943,0.0641230482121469,0.191812782121185,-0.521179983293501,0.385279540845433,20000,10
CSF1PO,Cauc,AfAm,full_siblings,0.0521292780457942,0.0432001423605465,0.130549114747584,-0.0892175595111564,0.288710286178346,20000,11
Penta_C,Cauc,AfAm,full_siblings,0.0514919476165963,0.0397276792515827,0.137382875951265,-0.215862944755292,0.296845393031298,20000,12
LPL,Cauc,AfAm,full_siblings,0.0476766466829107,0.0565189613091781,0.180546674022473,-0.420299672875628,0.323994221686653,20000,13
D19S433,Cauc,AfAm,full_siblings,0.038260555323915,0.125060201588817,0.312732634932273,-0.460220504181462,1.09004319074554,20000,14
vWA,Cauc,AfAm,full_siblings,0.0340540187223217,0.0237790664780104,0.118808484464952,-0.227302985985726,0.257399373007786,20000,15
D10S1248,Cauc,AfAm,full_siblings,0.0252513085601547,0.039379893694546,0.128326340485351,-0.477121254719662,0.187206888244598,20000,16
D5S818,Cauc,AfAm,full_siblings,0.0161656177675538,0.0311387064956041,0.123491685805481,-0.165582696669092,0.282745790995773,20000,17
FGA,Cauc,AfAm,full_siblings,0.00335276029464791,0.0696191472982039,0.244830843228117,-0.391206626013069,0.660205386172382,20000,18
D16S539,Cauc,AfAm,full_siblings,8.0876583451038e-05,0.0304471798437912,0.127262784907543,-0.269219732395004,0.297117641569417,20000,19
D12S391,Cauc,AfAm,full_siblings,0,0.0850494930604803,0.269191543268168,-0.367193916365435,0.737331135488846,20000,20
D13S317,Cauc,AfAm,full_siblings,0,0.0582264399762662,0.228377314003676,-0.20992136417089,0.607349106594917,20000,20
D18S51,Cauc,AfAm,full_siblings,0,0.0626962364802611,0.218717687900289,-0.355006463009129,0.496791454236881,20000,20
D1S1656,Cauc,AfAm,full_siblings,0,0.0883497547372442,0.234385848238599,-0.39648433417146,0.611553692276349,20000,20
D21S11,Cauc,AfAm,full_siblings,0,0.0538130280620838,0.171400851808035,-0.31379460919762,0.394698248527933,20000,20
D2S441,Cauc,AfAm,full_siblings,0,0.0636485043128141,0.213319153370986,-0.460185225410513,0.47909644621714,20000,20
D6S1043,Cauc,AfAm,full_siblings,0,0.0479148913173661,0.171927872367661,-0.335482934084004,0.470051257501133,20000,20
D7S820,Cauc,AfAm,full_siblings,0,0.0332193585257393,0.152609882774333,-0.182434397881687,0.368379178801167,20000,20
SE33,Cauc,AfAm,full_siblings,0,0.0957959536541983,0.300399964409584,-0.378383172007832,0.903229878918392,20000,20
D3S1358,Cauc,AfAm,full_siblings,-0.00211281818738333,0.0331273257914865,0.167631177051617,-0.133853421861539,0.446677528644287,20000,29
F13A01,Cauc,AfAm,half_siblings,0.0905804189370796,0.0730803846442533,0.162445715739169,-0.199394852764381,0.306878105829237,20000,1
D22S1045,Cauc,AfAm,half_siblings,0.049829705140177,0.0461371252754885,0.120869886855785,-0.29615547661998,0.194359494811913,20000,2
TPOX,Cauc,AfAm,half_siblings,0.0463740456507625,0.0277778610600517,0.0823629317142961,-0.142439135706301,0.107059813261781,20000,3
Penta_D,Cauc,AfAm,half_siblings,0.04418646106941,0.0737745256571118,0.16000308606229,-0.118549201039733,0.335945259032253,20000,4
FESFPS,Cauc,AfAm,half_siblings,0.0376773416489734,0.0197902588854966,0.0839799943315931,-0.00787387517596139,0.0724200954977087,20000,5
CSF1PO,Cauc,AfAm,half_siblings,0.0373848975848152,0.0215224332999861,0.0843021366674342,-0.037484964594687,0.19389255348487,20000,6
LPL,Cauc,AfAm,half_siblings,0.0332569560535924,0.0320071157051983,0.111820360500606,-0.276089019187349,0.240103238829261,20000,7
F13B,Cauc,AfAm,half_siblings,0.0229359815274109,0.110730404146273,0.181918043771422,-0.330459117082074,0.330157075265644,20000,8
D10S1248,Cauc,AfAm,half_siblings,0.0151326686759534,0.021304162750314,0.078842610625297,-0.00109503012776468,0.126036826907354,20000,9
D5S818,Cauc,AfAm,half_siblings,0.00886822340284989,0.0160786053305957,0.0760494153826556,-0.113862259134742,0.115528382731575,20000,10
D19S433,Cauc,AfAm,half_siblings,0.008010706832762,0.0682037122699772,0.212826113961243,-0.202196726894362,0.987326840528465,20000,11
D16S539,Cauc,AfAm,half_siblings,4.70888732769584e-05,0.0164692716316765,0.0788362879273999,-0.229602988862527,0.123567533677594,20000,12
D12S391,Cauc,AfAm,half_siblings,0,0.0455451386119403,0.179742471525343,-0.256103690968318,0.501081616185494,20000,13
D13S317,Cauc,AfAm,half_siblings,0,0.0319042721245028,0.151185672107977,-0.114897642584296,0.512195466261372,20000,13
D18S51,Cauc,AfAm,half_siblings,0,0.0358289062878913,0.146994380969801,-0.256103690968318,0.370526282189644,20000,13
D1S1656,Cauc,AfAm,half_siblings,0,0.0465105288999411,0.151892336342007,-0.32497195131167,0.320851041412352,20000,13
D21S11,Cauc,AfAm,half_siblings,0,0.0294692442561603,0.110197739340949,-0.134648217994808,0.220519535346007,20000,13
D2S1338,Cauc,AfAm,half_siblings,0,0.0373927236420445,0.122096212542911,-0.432533358573227,0.207492330570054,20000,13
D2S441,Cauc,AfAm,half_siblings,0,0.0362304382210149,0.137422517185692,-0.155980953042383,0.43506539881433,20000,13
D3S1358,Cauc,AfAm,half_siblings,0,0.0188052916221037,0.108905283963788,-0.0814672287174272,0.355189008654027,20000,13
D6S1043,Cauc,AfAm,half_siblings,0,0.027651359556314,0.106648166337001,-0.239344944840875,0.199864152721558,20000,13
D7S820,Cauc,AfAm,half_siblings,0,0.0183442169061019,0.0973891721291237,-0.115625777126486,0.342806757329133,20000,13
D8S1179,Cauc,AfAm,half_siblings,0,0.0353906420026359,0.13163748516598,-0.187456918984178,0.42462586702783,20000,13
FGA,Cauc,AfAm,half_siblings,0,0.0373933643008343,0.176200607947667,-0.126873236385498,0.306614978770646,20000,13
Penta_C,Cauc,AfAm,half_siblings,0,0.019883652561725,0.0904803650929197,-0.0511525224473813,0.147037373358283,20000,13
Penta_E,Cauc,AfAm,half_siblings,0,0.0402368483709765,0.123292526298708,-0.0935859883825439,0.277683873053352,20000,13
SE33,Cauc,AfAm,half_siblings,0,0.0523225153985662,0.205187540885663,-0.251371778447816,0.509112875415336,20000,13
TH01,Cauc,AfAm,half_siblings,0,0.0844531464221627,0.189089004901726,-0.206222293286027,0.401985739632982,20000,13
vWA,Cauc,AfAm,half_siblings,0,0.0128827870028728,0.0749801044219685,-0.165538129865658,0.164615676690572,20000,13
F13B,Cauc,AfAm,parent_child,0.263615096661289,0.182109506160638,0.315101605367298,-0.579083685938484,0.480742551905389,20000,1
F13A01,Cauc,AfAm,parent_child,0.204119982655923,0.119866434196226,0.276928016431568,-0.416825352832412,0.438400192313405,20000,2
TH01,Cauc,AfAm,parent_child,0.168239510656738,0.131517597872624,0.320213974020128,-0.322957263444884,0.553174315704345,20000,3
Penta_E,Cauc,AfAm,parent_child,0.132406777117871,0.0753020061121149,0.193836389800133,-0.241117450832463,0.31533746070386,20000,4
D2S1338,Cauc,AfAm,parent_child,0.121474754280666,0.0645339940965966,0.200175237970573,-0.598668940777183,0.299232601506031,20000,5
D19S433,Cauc,AfAm,parent_child,0.120100043714692,0.124111054581823,0.307128265982907,-0.500602350569184,1.11218150615055,20000,6
Penta_D,Cauc,AfAm,parent_child,0.11994104645279,0.13668140243911,0.24395510481208,-0.539775658735554,0.389522659258393,20000,7
D8S1179,Cauc,AfAm,parent_child,0.109914267822013,0.0557985417058687,0.218532208721546,-0.286722530624105,0.523531329147536,20000,8
D22S1045,Cauc,AfAm,parent_child,0.106478442133827,0.080709725371687,0.211425409974174,-0.446423373491614,0.300156690559933,20000,9
FESFPS,Cauc,AfAm,parent_child,0.0986283507399134,0.0422320105560083,0.12724761105159,-0.478608056863017,0.0990273351335274,20000,10
TPOX,Cauc,AfAm,parent_child,0.0978869296283015,0.0562557927271381,0.137658897787795,-0.239302333788016,0.197095926703197,20000,11
D1S1656,Cauc,AfAm,parent_child,0.0926837164512718,0.0801788144850193,0.242255433736173,-0.513118907991182,0.427311220147791,20000,12
CSF1PO,Cauc,AfAm,parent_child,0.08614088267467,0.0432120660739375,0.137863896038807,-0.0550800819212277,0.242220937472715,20000,13
LPL,Cauc,AfAm,parent_child,0.0842417864407513,0.0524517051760168,0.193001948261845,-0.52571307115222,0.328133345683914,20000,14
vWA,Cauc,AfAm,parent_child,0.0622310173570596,0.0252226355304069,0.127839281987322,-0.259938799224496,0.21811171196259,20000,15
D10S1248,Cauc,AfAm,parent_child,0.0324955598928391,0.0398706084470551,0.13367639793867,-0.487698771872918,0.180638886806403,20000,16
D5S818,Cauc,AfAm,parent_child,0.0222763947111533,0.0307123810109572,0.136165268543324,-0.195335301961951,0.182332044825847,20000,17
D6S1043,Cauc,AfAm,parent_child,0.0222763947111517,0.0485336547534949,0.17997243611304,-0.351949339860443,0.285743378429729,20000,18
D13S317,Cauc,AfAm,parent_child,0.0212509054934608,0.053157453966941,0.232950236015574,-0.19204539904834,0.637284555816266,20000,19
FGA,Cauc,AfAm,parent_child,0.0042492460956266,0.0633403408029045,0.237924676602352,-0.425968732272281,0.453640158870139,20000,20
D7S820,Cauc,AfAm,parent_child,0.00376581929134034,0.0312699595926591,0.161268946003843,-0.199572354905206,0.374458912822514,20000,21
Penta_C,Cauc,AfAm,parent_child,0.00110966392380352,0.0391195096098905,0.146936628697297,-0.340901507701673,0.211204878472006,20000,22
D16S539,Cauc,AfAm,parent_child,0.000106301427994601,0.0276506647594739,0.139998043068688,-0.31378722612173,0.186416725665364,20000,23
D12S391,Cauc,AfAm,parent_child,0,0.0754595033684102,0.268882096296151,-0.386029129432719,0.675488908486497,20000,24
D18S51,Cauc,AfAm,parent_child,0,0.061127285725602,0.221942659120771,-0.393592010656803,0.478750879453171,20000,24
D21S11,Cauc,AfAm,parent_child,0,0.0533998741213679,0.176835968099848,-0.199572354905204,0.283709208519276,20000,24
SE33,Cauc,AfAm,parent_child,0,0.0920125031870452,0.297598037933387,-0.312276635096494,0.930761413589802,20000,24
D3S1358,Cauc,AfAm,parent_child,-0.00300551013972387,0.030022342366046,0.172203772952277,-0.12640914254658,0.422880795064603,20000,28
D2S441,Cauc,AfAm,parent_child,-0.0234810958495209,0.0602176909457444,0.220252304022251,-0.545080622290686,0.496044007423225,20000,29
TPOX,Cauc,AfAm,second_cousins,0.00454148437122392,0.00396984829860316,0.0119549685686336,-0.0177693985570217,0.0203778939441061,20000,1
F13B,Cauc,AfAm,second_cousins,0.00222107132720784,0.0176371737748614,0.0310545858368717,-0.0452738710600626,0.0643686514180365,20000,2
FESFPS,Cauc,AfAm,second_cousins,0.00111962334680714,0.00265079802683666,0.0172407355182969,0,0.0115298921371075,20000,3
D5S818,Cauc,AfAm,second_cousins,0.000940835571892742,0.00256039445199755,0.0123913273452786,-0.0167760974802213,0.0189799889243752,20000,4
CSF1PO,Cauc,AfAm,second_cousins,0,0.00304593878886286,0.0140955956284176,-0.00685448720201074,0.0146339367848675,20000,5
D10S1248,Cauc,AfAm,second_cousins,0,0.00291577347234336,0.0133588185816937,-0.000119061188617147,0.0242604181195531,20000,5
D12S391,Cauc,AfAm,second_cousins,0,0.00842977933814713,0.0463231441444525,-0.0217384386684694,0.102244538334148,20000,5
D13S317,Cauc,AfAm,second_cousins,0,0.00664089674136394,0.0347378234140089,-0.0174762966044187,0.147857838190544,20000,5
D16S539,Cauc,AfAm,second_cousins,0,0.00240332095014667,0.0120726513452069,-0.0251575508168248,0.0217631654431032,20000,5
D18S51,Cauc,AfAm,second_cousins,0,0.00612372742752087,0.0330661145762581,-0.028639821068213,0.0932635154803075,20000,5
D19S433,Cauc,AfAm,second_cousins,0,0.0122851344678055,0.0651673123337123,-0.0233720658399694,0.0477128252372023,20000,5
D1S1656,Cauc,AfAm,second_cousins,0,0.00748031142545313,0.0297214637328505,-0.0394674173586789,0.0864871826782819,20000,5
D21S11,Cauc,AfAm,second_cousins,0,0.00434197627850069,0.0210073122100867,-0.0147066967166847,0.0544558121068364,20000,5
D22S1045,Cauc,AfAm,second_cousins,0,0.00694016909170446,0.0192372464436166,-0.0271550704481591,0.0333763679920677,20000,5
D2S1338,Cauc,AfAm,second_cousins,0,0.00544477272563261,0.021673332127534,-0.00704412179519939,0.0522580939062878,20000,5
D2S441,Cauc,AfAm,second_cousins,0,0.00592811220825283,0.0279179272737751,-0.00526786376939824,0.0801498130051784,20000,5
D3S1358,Cauc,AfAm,second_cousins,0,0.00342527466514317,0.0233558831774586,-0.0136753295626574,0.0658874331664186,20000,5
D6S1043,Cauc,AfAm,second_cousins,0,0.00434591128711772,0.023474811436614,-0.0125979056150683,0.0390567369645357,20000,5
D7S820,Cauc,AfAm,second_cousins,0,0.00323670642216702,0.021476524209917,-0.0169185739630649,0.0323271076936362,20000,5
D8S1179,Cauc,AfAm,second_cousins,0,0.00608499097500869,0.0266575222916147,-0.0281182965575388,0.122890685379464,20000,5
F13A01,Cauc,AfAm,second_cousins,0,0.0120116554063695,0.0314799926226337,-0.0281808801964665,0.0614696568303005,20000,5
FGA,Cauc,AfAm,second_cousins,0,0.00608707046197679,0.0506221469509627,-0.00799664949091956,0.0615689625743692,20000,5
LPL,Cauc,AfAm,second_cousins,0,0.00519199443041024,0.0181873510231084,-0.0116977800484704,0.0516600983868913,20000,5
Penta_C,Cauc,AfAm,second_cousins,0,0.00287002901609921,0.0179136043918236,-0.00947589188387757,0.0275604815258771,20000,5
Penta_D,Cauc,AfAm,second_cousins,0,0.0114098396388443,0.0329005352109929,-0.0154422007441399,0.0781339115804702,20000,5
Penta_E,Cauc,AfAm,second_cousins,0,0.00588715483738619,0.0241997036618251,-0.0157481244500016,0.0553041368620472,20000,5
SE33,Cauc,AfAm,second_cousins,0,0.0095868217092586,0.057082618587001,-0.0411712097473416,0.152708487967132,20000,5
TH01,Cauc,AfAm,second_cousins,0,0.0152855773873786,0.0332390689917304,-0.0343550052282037,0.0887996884203755,20000,5
vWA,Cauc,AfAm,second_cousins,0,0.00204617204855067,0.0141836156077926,-0.0275948605613965,0.0375060904070112,20000,5
CSF1PO,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D10S1248,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D12S391,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D13S317,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D16S539,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D18S51,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D19S433,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D1S1656,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D21S11,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D22S1045,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D2S1338,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D2S441,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D3S1358,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D5S818,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D6S1043,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D7S820,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D8S1179,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
F13A01,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
F13B,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
FESFPS,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
FGA,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
LPL,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
Penta_C,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
Penta_D,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
Penta_E,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
SE33,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
TH01,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
TPOX,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
vWA,Cauc,AfAm,unrelated,0,0,0,0,0,100000,1
D5S818,Cauc,Asian,cousins,0.0118337128070012,0.0120374273094358,0.0335097479062264,-0.0158220818264394,0.0557642497641338,20000,1
CSF1PO,Cauc,Asian,cousins,0,0.00339317881448624,0.0277108250343389,-0.00900282165387761,0.0334789467136004,20000,2
D10S1248,Cauc,Asian,cousins,0,0.00174917661140784,0.0173741902896952,-0.00536959194953932,0.0316998737943337,20000,2
D12S391,Cauc,Asian,cousins,0,0.0142630817351523,0.0872932753701522,-0.0485980227008063,0.197001087246243,20000,2
D13S317,Cauc,Asian,cousins,0,0.0129378418200594,0.092138496150449,-0.0684666318883057,0.0958864548849487,20000,2
D16S539,Cauc,Asian,cousins,0,0.017730636509114,0.0512852942935847,-0.0838858949780815,0.0801223896598527,20000,2
D18S51,Cauc,Asian,cousins,0,0.013073573808489,0.0588522039908715,-0.0441845890239073,0.180061183956388,20000,2
D19S433,Cauc,Asian,cousins,0,0.0151337864250463,0.0701266871494316,-0.00971848389037432,0.170123293217787,20000,2
D1S1656,Cauc,Asian,cousins,0,0.0250277293692351,0.129717587371951,-0.0705069562751347,0.319451658301847,20000,2
D21S11,Cauc,Asian,cousins,0,0.0158444152023332,0.0817905757495939,-0.0647478814792148,0.164255624856911,20000,2
D22S1045,Cauc,Asian,cousins,0,0.0124534674583985,0.0593185878769979,-0.0471127618693972,0.0742592041956312,20000,2
D2S1338,Cauc,Asian,cousins,0,0.0143420018996089,0.0574937079029633,-0.0695720654205697,0.175120317873803,20000,2
D2S441,Cauc,Asian,cousins,0,0.0192425940077815,0.0698889095582792,-0.0242736946449063,0.158193421729435,20000,2
